TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTxn,IsFraud,Channel_Branch,Channel_Online
TX000333,AC00418,0.1499588254302482,2023-09-08 16:48:00,Debit,Virginia Beach,D000399,143.212.47.226,M012,-0.4441026948363258,Engineer,-0.9859914801183927,1,0.23870396126861165,2024-11-04 08:10:00,0.6103461853268696,0,False,True
TX001868,AC00353,0.0037317711319358304,2023-09-21 18:13:00,Debit,Atlanta,D000531,40.192.99.27,M022,0.29158829374248757,Doctor,0.6207957577316449,1,0.41495611325516163,2024-11-04 08:08:00,0.7324916621605989,0,False,False
TX001312,AC00136,0.040741976170869255,2023-07-31 16:46:00,Debit,Oklahoma City,D000521,80.90.35.146,M084,-0.7270607673666387,Doctor,-0.9575527679440556,1,0.08461063244372233,2024-11-04 08:08:00,0.24560486672303986,0,True,False
TX001338,AC00158,0.20507541721826691,2023-05-16 16:57:00,Debit,Memphis,D000504,141.169.67.34,M061,1.5366038128758641,Retired,-1.028649548379898,1,0.4851130595417118,2024-11-04 08:12:00,-0.4651276247081014,0,True,False
TX001356,AC00447,0.10961817101518768,2023-05-31 16:50:00,Debit,Mesa,D000009,144.91.150.133,M094,1.4800121983698016,Retired,0.5923570455573078,1,0.3559105096267156,2024-11-04 08:11:00,-0.32488147025776143,0,False,False
TX000621,AC00183,0.21906434699217162,2023-02-23 16:04:00,Debit,Miami,D000329,76.0.164.168,M054,0.34817990824855016,Retired,-0.6162882218520123,1,0.43556342217791466,2024-11-04 08:08:00,-1.2323378673247647,0,True,False
TX002435,AC00424,0.11979715009433668,2023-02-24 16:57:00,Debit,Colorado Springs,D000029,145.1.251.175,M032,0.06522183571823731,Engineer,-1.3556947383847728,1,0.5549069998971483,2024-11-04 08:08:00,-1.222641307697351,0,False,True
TX000531,AC00369,0.28214483024610926,2023-08-11 16:43:00,Debit,Mesa,D000558,93.169.212.219,M098,-1.2929769124272643,Student,0.08046022641924286,1,0.09087786262107761,2024-11-04 08:11:00,0.34844165516273057,0,False,False
TX001106,AC00057,0.011513243617941687,2023-08-29 16:19:00,Debit,El Paso,D000075,161.161.26.115,M044,-1.0666104544030142,Engineer,-1.0997463288157403,1,0.4730444567985969,2024-11-04 08:10:00,0.5166344245338734,0,False,True
TX001609,AC00337,0.04993068078763303,2023-07-27 16:01:00,Debit,Houston,D000359,27.215.118.94,M040,0.9140960533091759,Retired,0.7345506064289926,1,0.5306945042918729,2024-11-04 08:06:00,0.20791622940363041,0,False,True
TX001615,AC00455,0.06036504643866031,2023-11-28 18:04:00,Debit,Portland,D000351,200.164.13.160,M011,0.6877295952849256,Engineer,-0.3603398122829798,1,0.579782317443309,2024-11-04 08:11:00,1.368372948162446,0,False,True
TX001057,AC00348,0.0338100549341728,2023-11-02 16:15:00,Debit,Mesa,D000684,40.10.25.102,M094,-0.953427225390889,Student,-0.9291140557697187,1,0.6092328541879122,2024-11-04 08:11:00,1.124504148798928,0,False,False
TX001001,AC00345,0.008485088551384821,2023-02-22 17:39:00,Debit,Houston,D000411,27.215.118.94,M073,0.008630221212174735,Engineer,-1.0144301922927295,1,0.1411972070054767,2024-11-04 08:09:00,-1.2410797087571142,0,False,True
TX000889,AC00176,0.0003961097849540825,2023-08-21 17:19:00,Debit,Atlanta,D000369,96.115.67.230,M039,0.5745463662728004,Retired,1.0900345086082044,1,0.5001778056829251,2024-11-04 08:11:00,0.44219887872692026,0,True,False
TX000319,AC00106,0.15708880155942168,2023-04-18 17:43:00,Debit,Columbus,D000433,55.154.161.250,M062,0.5179547517667379,Engineer,-1.3414753822976044,1,0.43587533838538994,2024-11-04 08:10:00,-0.7266814420658907,0,False,True
TX000299,AC00495,0.3591516996236957,2023-03-06 16:46:00,Debit,Oklahoma City,D000395,89.6.100.149,M038,-1.0100188398969514,Student,-0.3745591683701483,1,0.10295654886227892,2024-11-04 08:08:00,-1.1291893341683181,0,True,False
TX002379,AC00150,0.10349410526096338,2023-01-30 17:36:00,Debit,Memphis,D000535,98.255.160.110,M081,-1.2929769124272643,Student,0.9336215916493512,1,0.04648022054627016,2024-11-04 08:08:00,-1.4561965526815448,0,False,False
TX000446,AC00480,0.025913919089364454,2023-09-18 16:57:00,Credit,Sacramento,D000549,25.188.196.47,M039,1.819561885406177,Retired,-1.1992818214259198,1,0.5142543690116627,2024-11-04 08:10:00,0.703928052487884,0,False,False
TX001903,AC00336,0.6086591683779304,2023-06-12 16:25:00,Credit,Philadelphia,D000697,111.78.64.133,M005,1.5931954273819267,Retired,-1.1708431092515827,1,0.0862838208928736,2024-11-04 08:09:00,-0.21280274990259246,1,False,True
TX000238,AC00225,0.19204027811076482,2023-03-10 17:49:00,Debit,Virginia Beach,D000221,218.238.171.184,M082,0.5179547517667379,Doctor,-1.4978882992564577,1,0.04890563795267345,2024-11-04 08:10:00,-1.0913837925801257,0,True,False
TX000110,AC00154,0.07431228044572774,2023-07-31 16:37:00,Debit,San Antonio,D000469,197.162.55.147,M055,1.027279282321301,Retired,0.39328606033694924,1,0.52966934865308,2024-11-04 08:10:00,0.24553342522545038,0,False,False
TX001464,AC00193,0.04953978297353361,2023-05-22 16:24:00,Debit,Omaha,D000362,177.116.108.246,M031,0.6877295952849256,Retired,-1.4552302309949523,1,0.26733975136782656,2024-11-04 08:08:00,-0.40920192145850076,0,False,True
TX000820,AC00452,0.032689481200421124,2023-07-25 18:28:00,Debit,Fresno,D000647,113.137.153.101,M039,-1.4061601414393894,Student,0.40750541642411775,1,0.10583437921616265,2024-11-04 08:07:00,0.19015976991177055,0,False,False
TX000253,AC00041,0.19348920600836,2023-12-22 16:27:00,Debit,San Francisco,D000374,124.180.225.109,M020,1.2536457403455512,Retired,0.33640863598827536,1,0.2273573369884894,2024-11-04 08:09:00,1.5922121494744297,0,True,False
TX002085,AC00428,0.5817184910301981,2023-02-23 16:54:00,Debit,Tucson,D000204,135.73.131.111,M005,0.631137980778863,Retired,-0.21814625141129507,1,0.08678127346514036,2024-11-04 08:07:00,-1.232006638563212,1,False,False
TX001894,AC00378,0.002152543962974159,2023-10-19 16:13:00,Credit,Atlanta,D000162,89.6.100.149,M099,-1.3495685269333269,Student,0.22265378729092758,1,0.04766402322162387,2024-11-04 08:06:00,0.9935908518064527,0,False,True
TX002508,AC00297,0.44601961785829697,2023-04-26 17:09:00,Credit,Colorado Springs,D000625,21.157.41.17,M072,-0.6704691528605761,Doctor,-0.1470494709754527,1,0.8462468211772284,2024-11-04 08:11:00,-0.6520900239005593,0,True,False
TX002149,AC00021,0.3827723515370102,2023-12-08 16:36:00,Credit,Boston,D000198,134.140.85.231,M075,0.17840506473036244,Engineer,2.426653980802041,1,0.4127397603757515,2024-11-04 08:08:00,1.461344315253148,0,True,False
TX000803,AC00411,0.18857952946327122,2023-05-11 16:36:00,Debit,Jacksonville,D000073,69.160.14.157,M051,1.9893367289243646,Retired,-1.028649548379898,1,0.3967110318174699,2024-11-04 08:07:00,-0.5119932471269979,0,False,False
TX001152,AC00412,0.22835729102602856,2023-10-30 17:48:00,Debit,San Jose,D000347,193.217.248.188,M035,-0.4441026948363258,Engineer,-0.23236560749846355,1,0.5977625389979289,2024-11-04 08:09:00,1.0970641190428523,0,False,True
TX001610,AC00273,0.7457704856514442,2023-01-17 17:50:00,Debit,Charlotte,D000434,13.88.251.53,M075,-0.8402439963787638,Doctor,-1.000210836205561,1,0.3674278811411024,2024-11-04 08:09:00,-1.5776925613553674,1,False,False
TX001128,AC00415,0.0022255115549393847,2023-04-17 16:03:00,Debit,Fort Worth,D000610,45.64.74.86,M051,-0.7270607673666387,Engineer,-1.4125721627334469,1,0.3152646010732876,2024-11-04 08:09:00,-0.7366767570468609,0,True,False
TX000756,AC00460,0.8376158360522448,2023-09-07 16:27:00,Debit,Phoenix,D000070,94.37.250.128,M031,-0.7836523818727013,Engineer,0.5212602651214655,1,0.4117959449548562,2024-11-04 08:07:00,0.6008769395554242,1,False,False
TX002377,AC00027,0.14414747792730342,2023-11-13 16:16:00,Credit,Denver,D000561,65.149.11.248,M042,0.06522183571823731,Doctor,1.530834547310427,1,0.5703347519694753,2024-11-04 08:09:00,1.2273993893730102,0,False,False
TX001971,AC00005,0.06068818863164917,2023-11-20 16:31:00,Debit,Columbus,D000328,146.250.144.172,M064,1.4800121983698016,Retired,1.5166151912232586,1,0.3212004202802003,2024-11-04 08:06:00,1.2929826841604293,0,False,True
TX001232,AC00328,0.019763793480866855,2023-09-01 16:07:00,Debit,San Antonio,D000228,136.162.111.135,M003,1.027279282321301,Doctor,0.22265378729092758,1,0.5744125185956511,2024-11-04 08:10:00,0.5446135128626719,0,False,False
TX002359,AC00132,0.11485620172411995,2023-12-29 16:30:00,Debit,Louisville,D000297,37.143.57.20,M089,-0.16114462230601298,Engineer,-1.2561592457745936,1,0.28206434750692233,2024-11-04 08:08:00,1.6577045187194621,0,True,False
TX001980,AC00013,0.2201328010173767,2023-11-20 16:07:00,Debit,Los Angeles,D000050,77.92.193.22,M036,-0.953427225390889,Student,1.047376440346699,1,0.12282238455907218,2024-11-04 08:10:00,1.2928008330756557,0,True,False
TX000994,AC00144,0.015354466137825356,2023-07-31 16:26:00,Credit,Philadelphia,D000551,113.21.93.28,M034,1.7629702709001143,Retired,-1.085526972728572,3,0.1836971347404071,2024-11-04 08:08:00,0.24547497309105817,1,False,True
TX000782,AC00074,0.052625269719491725,2023-04-25 17:00:00,Debit,Atlanta,D000195,112.56.160.202,M036,1.1970541258394887,Retired,0.3790667042497808,1,0.4321377217613317,2024-11-04 08:12:00,-0.6615073122192128,0,False,True
TX000882,AC00225,0.11484577778241065,2023-09-06 18:43:00,Debit,Indianapolis,D000532,10.223.224.50,M021,-0.7836523818727013,Engineer,-1.298817314036099,1,0.5400123287569938,2024-11-04 08:10:00,0.5923883907054379,0,False,True
TX002499,AC00407,0.022229055695120556,2023-10-04 18:25:00,Debit,Denver,D000254,65.124.242.67,M092,-1.1232020689090767,Student,-0.24658496358563203,1,0.4599890157094178,2024-11-04 08:07:00,0.8541565325559962,0,True,False
TX001942,AC00360,0.18803227252353205,2023-04-17 17:58:00,Debit,Raleigh,D000338,173.135.78.201,M028,1.0838708968273636,Retired,0.6776731820803187,1,0.46784271625238055,2024-11-04 08:10:00,-0.7359363633445669,0,False,False
TX001561,AC00362,0.057962327874662524,2023-06-07 18:18:00,Credit,Washington,D000384,62.251.170.72,M068,0.17840506473036244,Engineer,0.29375056772676994,1,0.3774266778436641,2024-11-04 08:07:00,-0.25881756903201103,0,False,True
TX002285,AC00167,0.05387093075375522,2023-09-27 16:39:00,Debit,Oklahoma City,D000283,214.32.109.197,M098,-0.5006943093423883,Doctor,-1.2135011775130882,1,0.46669319747052096,2024-11-04 08:11:00,0.7879757270614628,0,False,False
TX000101,AC00265,0.1995767879666017,2023-01-24 17:23:00,Debit,Fort Worth,D000321,18.72.115.111,M066,-0.8402439963787638,Engineer,-1.3556947383847728,1,0.5915470707774176,2024-11-04 08:11:00,-1.5124145166031038,0,True,False
TX002196,AC00384,0.20498160174288305,2023-12-04 18:11:00,Debit,Charlotte,D000407,62.27.235.199,M099,-1.0666104544030142,Student,-0.4172172366316537,1,0.11205186413629126,2024-11-04 08:06:00,1.4245649333576087,0,False,True
TX000262,AC00448,0.01190935340289577,2023-08-14 18:13:00,Debit,Los Angeles,D000385,111.226.226.202,M061,0.8009128242970507,Engineer,0.5923570455573078,1,0.4442755645246404,2024-11-04 08:08:00,0.3771026850594315,0,False,False
TX002249,AC00429,0.10384851927908019,2023-04-03 18:41:00,Debit,Indianapolis,D000545,60.197.167.40,M084,-0.1045530077999504,Engineer,2.3555572003661984,1,0.5023094571784087,2024-11-04 08:08:00,-0.8665768837098808,0,False,False
TX000799,AC00304,0.03871451950840691,2023-01-30 17:17:00,Credit,Jacksonville,D000566,92.180.81.50,M009,1.0838708968273636,Retired,0.6065764016444763,1,0.42021432139066234,2024-11-04 08:08:00,-1.4563199516319276,0,True,False
TX001981,AC00386,0.07035118259618692,2023-10-06 16:14:00,Debit,San Jose,D000626,120.170.93.69,M031,0.6877295952849256,Retired,-0.38877852445731675,1,0.35047752085771583,2024-11-04 08:08:00,0.8720039175902439,0,False,False
TX000180,AC00010,0.017574765721910086,2023-11-21 16:57:00,Credit,Philadelphia,D000036,177.116.108.246,M091,0.5179547517667379,Engineer,-0.9291140557697187,1,0.04197088020199264,2024-11-04 08:06:00,1.3025038873846677,0,False,True
TX001906,AC00217,0.021045938311112965,2023-08-16 16:40:00,Debit,Indianapolis,D000627,1.238.163.61,M040,0.17840506473036244,Engineer,-1.3556947383847728,1,0.25826661978960447,2024-11-04 08:12:00,0.3951773839496462,0,False,False
TX001963,AC00427,0.06129798922164427,2023-05-24 17:07:00,Credit,Las Vegas,D000441,7.146.35.122,M082,-0.7270607673666387,Doctor,-1.2561592457745936,1,0.9047203543475675,2024-11-04 08:07:00,-0.3902114724628169,0,True,False
TX001745,AC00200,0.15048523448656875,2023-08-29 16:17:00,Debit,Baltimore,D000110,190.164.160.79,M067,1.1404625113334261,Retired,-0.786920494898034,1,0.2041941974174145,2024-11-04 08:11:00,0.5166149404890764,0,False,False
TX001633,AC00118,0.1493750846945264,2023-04-14 16:00:00,Debit,Milwaukee,D000356,141.169.67.34,M058,-1.2929769124272643,Student,1.3175442060029,1,0.07411034976965931,2024-11-04 08:10:00,-0.7647597602812436,0,False,False
TX002478,AC00042,0.12819363514119228,2023-05-26 17:10:00,Debit,Detroit,D000501,56.89.80.133,M071,0.5179547517667379,Retired,-1.3699140944719415,1,0.08936668237451592,2024-11-04 08:12:00,-0.37151977882069026,0,False,False
TX001069,AC00356,0.15044353871973148,2023-07-11 16:08:00,Debit,Baltimore,D000601,105.87.212.115,M064,-1.0100188398969514,Student,1.232228069479889,1,0.011114031590927272,2024-11-04 08:09:00,0.05830474408743022,0,False,False
TX000509,AC00353,0.0659574911657094,2023-09-15 17:09:00,Credit,Nashville,D000024,154.138.163.229,M015,-1.4627517559454521,Student,-0.7300430705493601,5,0.02211378353687435,2024-11-04 08:10:00,0.6759489641590862,1,True,False
TX000142,AC00114,0.5469807052838961,2023-10-23 16:50:00,Debit,Detroit,D000522,121.67.144.20,M052,1.9893367289243646,Retired,-1.3983528066462783,1,0.1301208204740723,2024-11-04 08:10:00,1.0312145423098709,1,False,False
TX000444,AC00273,0.07081504800225157,2023-10-11 18:50:00,Debit,Miami,D000548,217.233.219.196,M060,-1.4627517559454521,Student,-0.09017204662677882,1,0.010932528625370485,2024-11-04 08:09:00,0.9197723007514109,0,False,True
TX002105,AC00140,0.00107366599605975,2023-04-17 16:04:00,Debit,Baltimore,D000539,46.150.175.171,M099,1.027279282321301,Retired,-1.2419398896874252,1,0.3219566826366869,2024-11-04 08:11:00,-0.7366832517284598,0,False,True
TX001107,AC00360,0.3995965934558494,2023-08-29 16:24:00,Credit,Mesa,D000441,16.94.155.46,M039,0.9706876678152384,Retired,-1.1566237531644143,1,0.31126884689821516,2024-11-04 08:08:00,0.516679887305067,0,True,False
TX001860,AC00029,0.06072988439848644,2023-07-12 16:52:00,Debit,Oklahoma City,D000054,23.92.205.75,M041,-1.5193433704515147,Student,2.554628185586557,1,0.042182633661808897,2024-11-04 08:08:00,0.06794934626205072,0,False,False
TX000583,AC00475,0.15385216765867846,2023-12-14 17:31:00,Debit,Jacksonville,D000225,170.225.23.251,M021,-1.3495685269333269,Student,-0.5309720853290015,1,0.06451825415658598,2024-11-04 08:10:00,1.5178025823938728,0,False,True
TX001514,AC00416,0.11137981716406242,2023-10-30 17:07:00,Debit,Detroit,D000531,210.228.226.64,M064,-0.7270607673666387,Engineer,1.3886409864387423,1,0.42317685312847253,2024-11-04 08:10:00,1.0967913424156919,0,True,False
TX000458,AC00290,0.04850781274431113,2023-08-14 17:41:00,Debit,Philadelphia,D000430,190.251.45.32,M011,0.34817990824855016,Engineer,-0.31768174402147437,1,0.18076350903044477,2024-11-04 08:08:00,0.3768948552482607,0,False,True
TX000999,AC00339,0.009120948995653216,2023-06-05 17:22:00,Credit,Sacramento,D000411,167.164.55.0,M027,1.0838708968273636,Doctor,0.22265378729092758,1,0.8229949468229923,2024-11-04 08:09:00,-0.2778989435700812,0,True,False
TX000730,AC00395,0.19337454264955753,2023-05-30 16:15:00,Credit,Milwaukee,D000661,32.71.250.58,M097,-1.1797936834151392,Student,-0.8722366314210448,1,0.07292654709430559,2024-11-04 08:07:00,-0.33443514688999487,0,True,False
TX001805,AC00274,0.008844714540356291,2023-11-08 17:24:00,Debit,Dallas,D000516,218.238.171.184,M006,1.6497870418879892,Retired,0.43594412859845466,1,0.453697585136655,2024-11-04 08:12:00,1.1810598361636386,0,False,False
TX000248,AC00337,0.25622569918589017,2023-10-19 16:14:00,Debit,Fresno,D000411,60.166.231.236,M012,-1.2363852979212018,Student,-0.6447269340263493,1,0.05080066335972746,2024-11-04 08:09:00,0.9935778624432547,0,False,True
TX002264,AC00431,0.11581520436137721,2023-06-28 16:05:00,Debit,Detroit,D000106,35.67.21.23,M038,-0.3309194658242007,Doctor,-0.44565594880599063,1,0.965607876959812,2024-11-04 08:10:00,-0.06330167417357628,0,False,True
TX001322,AC00235,0.14086393628886829,2023-03-27 17:25:00,Debit,Los Angeles,D000149,145.76.10.8,M027,-0.38751108033026327,Doctor,-1.1708431092515827,1,0.4315918683982498,2024-11-04 08:12:00,-0.9325628487564421,0,True,False
TX001508,AC00419,0.14856201724119958,2023-08-11 18:42:00,Credit,Charlotte,D000498,41.82.55.163,M071,0.4613631372606753,Doctor,-0.1470494709754527,1,0.42112990301691544,2024-11-04 08:12:00,0.34920802759142117,0,True,False
TX001326,AC00020,0.18721399309935058,2023-01-12 17:58:00,Credit,Jacksonville,D000133,45.64.74.86,M085,-1.1232020689090767,Student,2.4124346247148725,1,0.007887312203251055,2024-11-04 08:09:00,-1.6244023114158856,0,False,True
TX001583,AC00447,0.08328208228659585,2023-08-08 17:06:00,Debit,Washington,D000378,98.39.212.221,M019,-0.7836523818727013,Engineer,-1.483668943169289,1,0.3646710527642566,2024-11-04 08:09:00,0.32054699769472095,0,False,False
TX002413,AC00155,0.047454994631670015,2023-03-27 16:26:00,Debit,Omaha,D000113,168.128.200.203,M033,0.12181345022429987,Doctor,-0.6020688657648439,1,0.03801209885323738,2024-11-04 08:07:00,-0.9329135615627919,0,False,False
TX000030,AC00313,0.029041101602159843,2023-09-20 16:55:00,Debit,Detroit,D000297,33.28.138.82,M043,-1.0100188398969514,Student,2.3271184881918616,1,0.08399486682724079,2024-11-04 08:08:00,0.7226327354932086,0,True,False
TX000487,AC00148,0.7381401603202234,2023-01-16 17:00:00,Debit,Nashville,D000418,219.98.242.240,M015,0.06522183571823731,Engineer,-0.8722366314210448,1,0.24459406861753227,2024-11-04 08:11:00,-1.5873826263011808,1,False,False
TX001733,AC00423,0.13159184013842995,2023-02-06 16:05:00,Debit,Portland,D000616,130.29.230.16,M001,1.7063786563940517,Retired,1.4597377668745848,1,0.17869101405706858,2024-11-04 08:07:00,-1.3913146835068253,0,False,False
TX001858,AC00130,0.37509511846809757,2023-02-14 17:58:00,Credit,Omaha,D000228,155.140.33.42,M024,-1.2929769124272643,Student,-0.3319011001086429,1,0.019146546166623757,2024-11-04 08:07:00,-1.315762052464832,0,False,False
TX000573,AC00471,0.06305442339966436,2023-03-21 16:20:00,Credit,Sacramento,D000244,171.101.134.74,M062,0.4047715227546127,Engineer,1.7583442447051227,1,0.4882483552134038,2024-11-04 08:07:00,-0.9890665786683602,0,True,False
TX000846,AC00092,0.4131425057071081,2023-05-10 16:38:00,Debit,Memphis,D000518,173.232.121.213,M035,1.3102373548516137,Doctor,-0.6162882218520123,1,0.8931935715683,2024-11-04 08:09:00,-0.5213455886296602,0,False,True
TX001209,AC00267,0.11453305953113109,2023-09-11 16:25:00,Debit,Boston,D000288,23.255.214.209,M047,-0.953427225390889,Student,-0.24658496358563203,1,0.06540492975499118,2024-11-04 08:11:00,0.6382473374764789,0,False,True
TX000481,AC00306,0.07497420074426944,2023-12-08 17:24:00,Debit,Oklahoma City,D000098,93.170.203.44,M049,-1.5193433704515147,Student,-0.44565594880599063,1,0.014116225087877687,2024-11-04 08:10:00,1.4616430706067054,0,False,False
TX000953,AC00295,0.07734564748313927,2023-11-29 16:46:00,Debit,Mesa,D000441,155.37.19.43,M021,0.6877295952849256,Doctor,-1.3414753822976044,1,0.5176303241710188,2024-11-04 08:08:00,1.377238188545178,0,False,False
TX000486,AC00400,0.09826649849374043,2023-06-08 16:43:00,Debit,Oklahoma City,D000551,200.136.146.93,M065,0.7443212097909881,Engineer,-0.38877852445731675,1,0.48489122258380907,2024-11-04 08:07:00,-0.25008222228126,0,True,False
TX002076,AC00427,0.02504873192749106,2023-01-09 17:22:00,Debit,Austin,D000443,81.67.222.238,M009,-1.2929769124272643,Student,-0.7158237144621916,1,0.21921726509987036,2024-11-04 08:10:00,-1.6526996391430382,0,True,False
TX001629,AC00422,0.06342447333034514,2023-02-20 16:20:00,Debit,Omaha,D000381,57.141.198.111,M071,-1.2929769124272643,Student,0.507040909034297,1,0.015157514323609036,2024-11-04 08:08:00,-1.260290976927166,0,False,True
TX001024,AC00194,0.07633973710819009,2023-09-08 16:28:00,Debit,Portland,D000522,77.7.223.184,M003,1.0838708968273636,Retired,2.1707055712330083,1,0.26139115973000426,2024-11-04 08:07:00,0.6102357757396855,0,False,False
TX001887,AC00448,0.03755225000781796,2023-04-10 17:48:00,Debit,Fort Worth,D000431,201.113.165.203,M053,-0.27432785131813814,Doctor,-1.270378601861762,1,0.8484537627917578,2024-11-04 08:11:00,-0.8014741953607925,0,False,False
TX000766,AC00037,0.04135698873171901,2023-12-22 17:17:00,Debit,Fort Worth,D000477,189.198.67.252,M070,1.5931954273819267,Retired,-0.6162882218520123,1,0.421515764877025,2024-11-04 08:06:00,1.5925563675991805,0,False,False
TX000810,AC00083,0.004273816100820365,2023-11-20 16:28:00,Debit,Mesa,D000105,217.233.219.196,M060,1.3102373548516137,Retired,1.1184732207825414,1,0.27554973550984524,2024-11-04 08:11:00,1.2929307267076369,0,False,False
TX001282,AC00128,0.7281852959878248,2023-11-13 17:28:00,Credit,Austin,D000117,4.134.78.167,M020,-1.0666104544030142,Student,0.3506279920754438,1,0.06941412859417888,2024-11-04 08:06:00,1.2278864904929405,1,False,False
TX000966,AC00114,0.24841295487475634,2023-11-27 16:30:00,Debit,Columbus,D000503,80.75.92.66,M096,-1.0100188398969514,Engineer,2.256021707756019,1,0.4346572518165422,2024-11-04 08:07:00,1.3584360853158675,0,False,True
TX000870,AC00399,0.13921174152794139,2023-06-13 16:06:00,Debit,Charlotte,D000138,170.99.15.217,M084,0.06522183571823731,Engineer,-1.1281850409900773,1,0.28420944366652123,2024-11-04 08:12:00,-0.20359329139510976,0,False,True
TX002017,AC00001,0.11076480460321265,2023-11-14 16:56:00,Debit,Atlanta,D000492,45.241.13.208,M003,0.8009128242970507,Engineer,0.834086099039172,1,0.27415014597544063,2024-11-04 08:10:00,1.237005023458036,0,False,True
TX002014,AC00139,0.26594081285897453,2023-06-07 16:35:00,Credit,Nashville,D000167,156.96.135.18,M040,-1.0100188398969514,Student,2.483531405150715,1,0.38493955615130354,2024-11-04 08:07:00,-0.2594865212367148,0,False,True
TX000209,AC00453,0.2713873224020931,2023-02-17 18:16:00,Debit,Kansas City,D000108,166.7.230.111,M084,0.5179547517667379,Doctor,1.345982918177237,1,0.6278839644818863,2024-11-04 08:07:00,-1.287588123688062,0,False,False
TX000462,AC00200,0.36320661294862044,2023-05-11 16:30:00,Debit,Atlanta,D000277,163.58.140.206,M080,1.3102373548516137,Retired,-0.4029978805444852,1,0.12865333538588541,2024-11-04 08:11:00,-0.5120581939429883,0,False,True
TX000439,AC00493,0.007213367662848029,2023-02-28 16:28:00,Debit,Los Angeles,D000317,90.111.245.138,M070,-0.6138775383545135,Engineer,0.43594412859845466,1,0.46483514488978406,2024-11-04 08:08:00,-1.185420287453075,0,False,False
TX002203,AC00133,0.12486839773591987,2023-02-27 17:25:00,Debit,Atlanta,D000575,211.45.75.44,M079,-0.6704691528605761,Engineer,-1.2561592457745936,1,0.5179913134025151,2024-11-04 08:09:00,-1.1944089267861897,0,False,True
TX001361,AC00391,0.003862070403302305,2023-10-16 16:47:00,Credit,Sacramento,D000065,201.113.165.203,M053,1.7629702709001143,Retired,-0.4029978805444852,1,0.23661129929906247,2024-11-04 08:07:00,0.9657481517912349,0,True,False
TX002126,AC00021,0.2168701072623602,2023-05-05 17:31:00,Debit,Oklahoma City,D000430,188.205.152.176,M038,-0.6704691528605761,Engineer,-0.6589462901135177,1,0.055174212596440265,2024-11-04 08:07:00,-0.5677500886550231,0,False,True
TX002334,AC00304,0.04500015635912564,2023-01-23 16:31:00,Debit,Fort Worth,D000514,204.120.80.105,M100,-0.6704691528605761,Doctor,0.6634538259931503,1,0.5843837537367764,2024-11-04 08:07:00,-1.522078602822522,0,True,False
TX002309,AC00255,0.30641697851625616,2023-01-09 16:08:00,Debit,Charlotte,D000356,82.51.236.134,M068,-0.6704691528605761,Engineer,0.20843443120375912,1,0.5601578134673857,2024-11-04 08:10:00,-1.6531802455813696,0,False,True
TX001071,AC00249,0.024934068568688565,2023-09-25 17:58:00,Debit,San Diego,D000295,221.105.243.251,M060,-0.4441026948363258,Engineer,1.7441248886179541,1,0.5903014226471334,2024-11-04 08:07:00,0.769810102628861,0,False,True
TX002305,AC00494,0.5953686426985499,2023-03-15 17:10:00,Credit,Houston,D000027,145.246.171.225,M058,-1.1232020689090767,Student,-0.6873850022878547,1,0.09389282854893759,2024-11-04 08:10:00,-1.044875377649178,1,False,True
TX000523,AC00360,0.24155921320087978,2023-03-13 16:41:00,Debit,Mesa,D000533,199.103.32.145,M010,0.29158829374248757,Engineer,1.1326925768697098,1,0.15469363307763825,2024-11-04 08:09:00,-1.0637619117392767,0,False,True
TX001654,AC00166,0.04206060479709797,2023-02-17 16:28:00,Debit,Miami,D000311,156.173.170.140,M059,-1.4627517559454521,Student,-0.07595269053961035,1,0.1003684510200803,2024-11-04 08:09:00,-1.2883025386639593,0,False,False
TX001012,AC00329,0.11223979235508115,2023-05-18 16:03:00,Credit,Jacksonville,D000273,149.84.108.18,M073,0.34817990824855016,Retired,-0.758481782723697,1,0.23893991512383547,2024-11-04 08:08:00,-0.44674767578273056,0,True,False
TX000200,AC00358,0.2567729561256294,2023-07-31 16:25:00,Debit,Colorado Springs,D000232,35.220.238.127,M022,0.4613631372606753,Retired,1.6588087520949433,1,0.4928000462496446,2024-11-04 08:08:00,0.2454684784094592,0,True,False
TX000230,AC00427,0.32824471245556797,2023-11-29 18:10:00,Debit,Boston,D000548,12.246.170.239,M054,-1.3495685269333269,Student,-0.815359207072371,1,0.01805685614007727,2024-11-04 08:11:00,1.377764257754703,0,False,False
TX001798,AC00359,0.15487371394619162,2023-10-03 16:48:00,Debit,Milwaukee,D000255,192.95.36.246,M099,-0.3309194658242007,Doctor,0.6065764016444763,1,0.09135447596396563,2024-11-04 08:09:00,0.844161217575026,0,False,True
TX002090,AC00076,0.02368840753442507,2023-07-04 18:55:00,Debit,Columbus,D000565,221.169.49.152,M002,0.631137980778863,Engineer,2.0569507225356607,1,0.37618506311261457,2024-11-04 08:07:00,-0.006064045240963246,0,True,False
TX001624,AC00130,0.10367652424087645,2023-06-29 17:39:00,Debit,Chicago,D000413,198.24.183.157,M083,-1.1797936834151392,Student,-0.5736301535905068,1,0.08262418332068415,2024-11-04 08:08:00,-0.053325843237403026,0,False,True
